session_id,project_id,quest_name,quest_id,user_id,user_sex,user_status,user_age,q_name,q_id,order,dv,starttime,endtime
61181,520,BMIS,2920,54081,,guest,0.0,neg_gloomy,92833799,3,2,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,neg_grouchy,92833802,4,2,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,neg_drowsy,92833801,5,3,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,pos_content,92833798,6,4,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,pos_peppy,92833803,7,2,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,neg_sad,92833795,8,2,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,pos_active,92833808,9,2,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,neg_nervous,92833804,10,2,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,pos_caring,92833797,11,4,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,pos_loving,92833806,12,4,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,neg_jittery,92833800,13,1,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,pos_happy,92833794,14,4,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,neg_fedup,92833807,15,2,2021-01-20 08:05:41,2021-01-20 08:06:17
61181,520,BMIS,2920,54081,,guest,0.0,pos_calm,92833805,16,4,2021-01-20 08:05:41,2021-01-20 08:06:17
61203,520,BMIS,2920,54103,,guest,0.0,pos_active,92833808,1,3,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,pos_calm,92833805,2,4,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,pos_loving,92833806,3,3,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,neg_drowsy,92833801,4,3,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,neg_sad,92833795,5,2,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,neg_gloomy,92833799,6,1,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,pos_peppy,92833803,7,3,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,neg_tired,92833796,8,2,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,neg_fedup,92833807,9,2,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,pos_content,92833798,10,4,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,neg_grouchy,92833802,11,1,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,pos_lively,92833793,12,3,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,pos_caring,92833797,13,4,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,neg_jittery,92833800,14,2,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,neg_nervous,92833804,15,2,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,BMIS,2920,54103,,guest,0.0,pos_happy,92833794,16,3,2021-01-20 08:43:40,2021-01-20 08:45:24
61203,520,Groups,2921,54103,,guest,0.0,pets,92833811,1,No,2021-01-20 08:45:24,2021-01-20 08:45:57
61203,520,Groups,2921,54103,,guest,0.0,hats,92833814,2,0,2021-01-20 08:45:24,2021-01-20 08:45:57
61203,520,Groups,2921,54103,,guest,0.0,native_english,92833809,3,0,2021-01-20 08:45:24,2021-01-20 08:45:57
61203,520,Groups,2921,54103,,guest,0.0,colour,92833813,4,Blue,2021-01-20 08:45:24,2021-01-20 08:45:57
61203,520,Groups,2921,54103,,guest,0.0,fiber_arts,92833810,5,0,2021-01-20 08:45:24,2021-01-20 08:45:57
61203,520,Groups,2921,54103,,guest,0.0,exercise,92833812,6,today,2021-01-20 08:45:24,2021-01-20 08:45:57
61203,520,Groups,2921,54103,,guest,0.0,spiders,92833815,7,4,2021-01-20 08:45:24,2021-01-20 08:45:57
61207,520,Groups,2921,54107,,guest,0.0,hats,92833814,1,10,2021-01-20 08:46:34,2021-01-20 08:47:26
61207,520,Groups,2921,54107,,guest,0.0,spiders,92833815,2,2,2021-01-20 08:46:34,2021-01-20 08:47:26
61207,520,Groups,2921,54107,,guest,0.0,pets,92833811,3,No,2021-01-20 08:46:34,2021-01-20 08:47:26
61207,520,Groups,2921,54107,,guest,0.0,exercise,92833812,4,today,2021-01-20 08:46:34,2021-01-20 08:47:26
61207,520,Groups,2921,54107,,guest,0.0,fiber_arts,92833810,5,1,2021-01-20 08:46:34,2021-01-20 08:47:26
61207,520,Groups,2921,54107,,guest,0.0,native_english,92833809,6,1,2021-01-20 08:46:34,2021-01-20 08:47:26
61207,520,Groups,2921,54107,,guest,0.0,colour,92833813,7,Pink,2021-01-20 08:46:34,2021-01-20 08:47:26
61207,520,BMIS,2920,54107,,guest,0.0,pos_peppy,92833803,1,3,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,pos_lively,92833793,2,2,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,neg_sad,92833795,3,2,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,neg_gloomy,92833799,4,1,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,neg_jittery,92833800,5,2,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,neg_fedup,92833807,6,1,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,pos_calm,92833805,7,3,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,pos_active,92833808,8,1,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,pos_loving,92833806,9,3,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,pos_content,92833798,10,3,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,neg_grouchy,92833802,11,1,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,neg_tired,92833796,12,4,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,pos_caring,92833797,13,3,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,pos_happy,92833794,14,3,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,neg_nervous,92833804,15,3,2021-01-20 08:47:26,2021-01-20 08:48:24
61207,520,BMIS,2920,54107,,guest,0.0,neg_drowsy,92833801,16,4,2021-01-20 08:47:26,2021-01-20 08:48:24
61226,520,Groups,2921,54125,,guest,0.0,exercise,92833812,1,today,2021-01-20 09:03:42,2021-01-20 09:04:23
61226,520,Groups,2921,54125,,guest,0.0,fiber_arts,92833810,2,1,2021-01-20 09:03:42,2021-01-20 09:04:23
61226,520,Groups,2921,54125,,guest,0.0,hats,92833814,3,5,2021-01-20 09:03:42,2021-01-20 09:04:23
61226,520,Groups,2921,54125,,guest,0.0,pets,92833811,4,Yes,2021-01-20 09:03:42,2021-01-20 09:04:23
61226,520,Groups,2921,54125,,guest,0.0,colour,92833813,5,Blue,2021-01-20 09:03:42,2021-01-20 09:04:23
61226,520,Groups,2921,54125,,guest,0.0,spiders,92833815,6,3,2021-01-20 09:03:42,2021-01-20 09:04:23
61226,520,Groups,2921,54125,,guest,0.0,native_english,92833809,7,1,2021-01-20 09:03:42,2021-01-20 09:04:23
61226,520,BMIS,2920,54125,,guest,0.0,neg_jittery,92833800,1,1,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,pos_content,92833798,2,4,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,pos_calm,92833805,3,3,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,pos_lively,92833793,4,2,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,neg_sad,92833795,5,1,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,neg_gloomy,92833799,6,1,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,pos_peppy,92833803,7,2,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,neg_nervous,92833804,8,1,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,neg_tired,92833796,9,3,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,pos_loving,92833806,10,4,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,neg_grouchy,92833802,11,2,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,neg_drowsy,92833801,12,2,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,neg_fedup,92833807,13,2,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,pos_active,92833808,14,2,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,pos_caring,92833797,15,3,2021-01-20 09:04:24,2021-01-20 09:04:59
61226,520,BMIS,2920,54125,,guest,0.0,pos_happy,92833794,16,4,2021-01-20 09:04:24,2021-01-20 09:04:59
61227,520,Groups,2921,54126,,guest,0.0,fiber_arts,92833810,1,1,2021-01-20 09:05:09,2021-01-20 09:06:24
61227,520,Groups,2921,54126,,guest,0.0,hats,92833814,2,5,2021-01-20 09:05:09,2021-01-20 09:06:24
61227,520,Groups,2921,54126,,guest,0.0,spiders,92833815,3,3,2021-01-20 09:05:09,2021-01-20 09:06:24
61227,520,Groups,2921,54126,,guest,0.0,exercise,92833812,4,today,2021-01-20 09:05:09,2021-01-20 09:06:24
61227,520,Groups,2921,54126,,guest,0.0,colour,92833813,5,Green,2021-01-20 09:05:09,2021-01-20 09:06:24
61227,520,Groups,2921,54126,,guest,0.0,native_english,92833809,6,0,2021-01-20 09:05:09,2021-01-20 09:06:24
61227,520,Groups,2921,54126,,guest,0.0,pets,92833811,7,Yes,2021-01-20 09:05:09,2021-01-20 09:06:24
61227,520,BMIS,2920,54126,,guest,0.0,neg_fedup,92833807,1,1,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,neg_drowsy,92833801,2,2,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,pos_caring,92833797,3,3,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,pos_happy,92833794,4,3,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,pos_peppy,92833803,5,2,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,neg_gloomy,92833799,6,1,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,pos_active,92833808,7,2,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,neg_sad,92833795,8,1,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,neg_nervous,92833804,9,1,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,neg_jittery,92833800,10,1,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,pos_lively,92833793,11,2,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,pos_calm,92833805,12,3,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,neg_tired,92833796,13,2,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,neg_grouchy,92833802,14,1,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,pos_content,92833798,15,3,2021-01-20 09:07:05,2021-01-20 09:08:00
61227,520,BMIS,2920,54126,,guest,0.0,pos_loving,92833806,16,3,2021-01-20 09:07:05,2021-01-20 09:08:00
61235,520,Groups,2921,54134,,guest,0.0,fiber_arts,92833810,1,1,2021-01-20 09:12:20,2021-01-20 09:12:58
61235,520,Groups,2921,54134,,guest,0.0,colour,92833813,2,Blue,2021-01-20 09:12:20,2021-01-20 09:12:58
61235,520,Groups,2921,54134,,guest,0.0,pets,92833811,3,No,2021-01-20 09:12:20,2021-01-20 09:12:58
61235,520,Groups,2921,54134,,guest,0.0,exercise,92833812,4,week,2021-01-20 09:12:20,2021-01-20 09:12:58
61235,520,Groups,2921,54134,,guest,0.0,spiders,92833815,5,2,2021-01-20 09:12:20,2021-01-20 09:12:58
61235,520,Groups,2921,54134,,guest,0.0,hats,92833814,6,3,2021-01-20 09:12:20,2021-01-20 09:12:58
61235,520,Groups,2921,54134,,guest,0.0,native_english,92833809,7,1,2021-01-20 09:12:20,2021-01-20 09:12:58
61235,520,BMIS,2920,54134,,guest,0.0,neg_gloomy,92833799,1,2,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,neg_jittery,92833800,2,3,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,neg_drowsy,92833801,3,4,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,pos_lively,92833793,4,3,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,pos_active,92833808,5,2,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,pos_caring,92833797,6,4,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,pos_loving,92833806,7,4,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,neg_tired,92833796,8,3,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,pos_content,92833798,9,3,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,neg_nervous,92833804,10,3,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,pos_calm,92833805,11,3,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,neg_grouchy,92833802,12,2,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,pos_peppy,92833803,13,2,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,neg_sad,92833795,14,2,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,neg_fedup,92833807,15,2,2021-01-20 09:12:59,2021-01-20 09:13:38
61235,520,BMIS,2920,54134,,guest,0.0,pos_happy,92833794,16,3,2021-01-20 09:12:59,2021-01-20 09:13:38
61245,520,Groups,2921,54145,,guest,0.0,hats,92833814,1,5,2021-01-20 09:33:02,2021-01-20 09:33:31
61245,520,Groups,2921,54145,,guest,0.0,exercise,92833812,2,more,2021-01-20 09:33:02,2021-01-20 09:33:31
61245,520,Groups,2921,54145,,guest,0.0,native_english,92833809,3,1,2021-01-20 09:33:02,2021-01-20 09:33:31
61245,520,Groups,2921,54145,,guest,0.0,fiber_arts,92833810,4,0,2021-01-20 09:33:02,2021-01-20 09:33:31
61245,520,Groups,2921,54145,,guest,0.0,pets,92833811,5,Yes,2021-01-20 09:33:02,2021-01-20 09:33:31
61245,520,Groups,2921,54145,,guest,0.0,spiders,92833815,6,2,2021-01-20 09:33:02,2021-01-20 09:33:31
61245,520,Groups,2921,54145,,guest,0.0,colour,92833813,7,green,2021-01-20 09:33:02,2021-01-20 09:33:31
61245,520,BMIS,2920,54145,,guest,0.0,pos_peppy,92833803,1,2,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,neg_nervous,92833804,2,3,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,neg_sad,92833795,3,2,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,neg_gloomy,92833799,4,2,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,pos_calm,92833805,5,3,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,pos_caring,92833797,6,2,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,neg_grouchy,92833802,7,1,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,pos_active,92833808,8,1,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,neg_jittery,92833800,9,2,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,neg_tired,92833796,10,4,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,pos_content,92833798,11,3,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,pos_happy,92833794,12,3,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,neg_fedup,92833807,13,3,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,pos_loving,92833806,14,3,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,neg_drowsy,92833801,15,3,2021-01-20 09:33:31,2021-01-20 09:34:19
61245,520,BMIS,2920,54145,,guest,0.0,pos_lively,92833793,16,1,2021-01-20 09:33:31,2021-01-20 09:34:19
61249,520,Groups,2921,54148,,guest,0.0,colour,92833813,1,magenta,2021-01-20 09:36:13,2021-01-20 09:36:47
61249,520,Groups,2921,54148,,guest,0.0,spiders,92833815,2,2,2021-01-20 09:36:13,2021-01-20 09:36:47
61249,520,Groups,2921,54148,,guest,0.0,exercise,92833812,3,today,2021-01-20 09:36:13,2021-01-20 09:36:47
61249,520,Groups,2921,54148,,guest,0.0,native_english,92833809,4,0,2021-01-20 09:36:13,2021-01-20 09:36:47
61249,520,Groups,2921,54148,,guest,0.0,hats,92833814,5,3,2021-01-20 09:36:13,2021-01-20 09:36:47
61249,520,Groups,2921,54148,,guest,0.0,pets,92833811,6,Yes,2021-01-20 09:36:13,2021-01-20 09:36:47
61249,520,Groups,2921,54148,,guest,0.0,fiber_arts,92833810,7,1,2021-01-20 09:36:13,2021-01-20 09:36:47
61249,520,BMIS,2920,54148,,guest,0.0,pos_loving,92833806,1,3,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,pos_active,92833808,2,3,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,neg_grouchy,92833802,3,3,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,neg_fedup,92833807,4,4,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,neg_gloomy,92833799,5,2,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,pos_happy,92833794,6,3,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,pos_calm,92833805,7,3,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,pos_caring,92833797,8,4,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,neg_sad,92833795,9,2,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,pos_content,92833798,10,2,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,neg_tired,92833796,11,4,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,pos_lively,92833793,12,2,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,neg_drowsy,92833801,13,3,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,pos_peppy,92833803,14,2,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,neg_jittery,92833800,15,2,2021-01-20 09:36:47,2021-01-20 09:37:29
61249,520,BMIS,2920,54148,,guest,0.0,neg_nervous,92833804,16,3,2021-01-20 09:36:47,2021-01-20 09:37:29
61251,520,BMIS,2920,54150,,guest,0.0,neg_jittery,92833800,1,3,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,neg_sad,92833795,2,3,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,neg_grouchy,92833802,3,3,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,neg_tired,92833796,4,4,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,pos_peppy,92833803,5,2,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,neg_drowsy,92833801,6,4,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,pos_calm,92833805,7,3,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,neg_gloomy,92833799,8,3,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,pos_loving,92833806,9,2,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,neg_nervous,92833804,10,2,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,neg_fedup,92833807,11,4,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,pos_happy,92833794,12,3,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,pos_active,92833808,13,1,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,pos_content,92833798,14,3,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,pos_lively,92833793,15,2,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,BMIS,2920,54150,,guest,0.0,pos_caring,92833797,16,2,2021-01-20 09:41:23,2021-01-20 09:42:34
61251,520,Groups,2921,54150,,guest,0.0,native_english,92833809,1,0,2021-01-20 09:42:35,2021-01-20 09:43:28
61251,520,Groups,2921,54150,,guest,0.0,hats,92833814,2,1,2021-01-20 09:42:35,2021-01-20 09:43:28
61251,520,Groups,2921,54150,,guest,0.0,colour,92833813,3,Blue,2021-01-20 09:42:35,2021-01-20 09:43:28
61251,520,Groups,2921,54150,,guest,0.0,spiders,92833815,4,2,2021-01-20 09:42:35,2021-01-20 09:43:28
61251,520,Groups,2921,54150,,guest,0.0,fiber_arts,92833810,5,0,2021-01-20 09:42:35,2021-01-20 09:43:28
61251,520,Groups,2921,54150,,guest,0.0,exercise,92833812,6,today,2021-01-20 09:42:35,2021-01-20 09:43:28
61251,520,Groups,2921,54150,,guest,0.0,pets,92833811,7,No,2021-01-20 09:42:35,2021-01-20 09:43:28
61253,520,Groups,2921,54152,,guest,0.0,pets,92833811,1,Yes,2021-01-20 09:43:20,2021-01-20 09:44:39
61253,520,Groups,2921,54152,,guest,0.0,native_english,92833809,2,1,2021-01-20 09:43:20,2021-01-20 09:44:39
61253,520,Groups,2921,54152,,guest,0.0,exercise,92833812,3,more,2021-01-20 09:43:20,2021-01-20 09:44:39
61253,520,Groups,2921,54152,,guest,0.0,fiber_arts,92833810,4,0,2021-01-20 09:43:20,2021-01-20 09:44:39
61253,520,Groups,2921,54152,,guest,0.0,spiders,92833815,5,3,2021-01-20 09:43:20,2021-01-20 09:44:39
61253,520,Groups,2921,54152,,guest,0.0,colour,92833813,6,Blue,2021-01-20 09:43:20,2021-01-20 09:44:39
61253,520,Groups,2921,54152,,guest,0.0,hats,92833814,7,6,2021-01-20 09:43:20,2021-01-20 09:44:39
61253,520,BMIS,2920,54152,,guest,0.0,pos_content,92833798,1,3,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,pos_calm,92833805,2,3,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,pos_active,92833808,3,2,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,pos_happy,92833794,4,3,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,neg_jittery,92833800,5,3,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,neg_sad,92833795,6,2,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,pos_lively,92833793,7,2,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,neg_drowsy,92833801,8,3,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,pos_caring,92833797,9,3,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,neg_tired,92833796,10,4,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,neg_grouchy,92833802,11,3,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,neg_gloomy,92833799,12,3,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,pos_peppy,92833803,13,3,2021-01-20 09:44:40,2021-01-20 09:46:07
61253,520,BMIS,2920,54152,,guest,0.0,pos_loving,92833806,14,2,2021-01-20 09:44:40,2021-01-20 09:46:07
